pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
19544`https://www.cityofchicago.org/content/dam/city/depts/rev/supp_info/TaxForms/2011TaxForms/7575-05.pdf`Success`Success`4`4`Not a fillable PDF.`CITY OF CHICAGO  DEPARTMENT OF REVENUE  MOTOR VEHICLE LESSOR TAX - 7575  STATUS [       ] For office use only  ACCOUNT NUMBER  DUE DATE  CHECK IF RETURN IS:   Mail Payment and Return to:  Amended   BEGINNING PERIOD  ENDING PERIOD  MAILING ADDRESS:  BUSINESS ADDRESS:  Number of Sites:   BUSINESS PHONE:  Check the following if deposits were:  Estimate  Actual  (If actual, annualization schedule must be attached)  If you have any changes to the account information listed on this return please contact Client Consultation of the Department of  Revenue at (312) 747-IRIS (4747). Do not fill in cents amount, round up to nearest dollar (if 50 cents or more).  1.  2.  Number of taxable motor vehicle rentals (see instructions)......................  Applicable tax rate......................................................................................  3.  Tax due before current year's payments (multiply line 2 by line 1)......  STOP AT LINE 3 IF THIS IS AN AMENDED RETURN  4.  Current year's tax payments.........................................  5.  Total tax due (subtract line 4 from line 3). If line 5 is greater than 0, enter the amount owed. If line 5 is less than 0, skip to line 9..............  6.  Interest due for late payment (line 6c of instructions).........................  7.  Penalty for late payment/filing (see instructions).................................  8.  Total tax, interest, and penalty due (add lines 5, 6, and 7)..................  9.  Overpayment. If line 5 less than 0, enter the amount of overpayment.  0 0  0 0  0 0  0 0  0 0  0 0  0 0  10.  If you want the amount of the overpayment to be credited to next year's estimated tax, enter a check in the credit box. Otherwise, check the refund box  Credit  Refund  NOTE: Any amounts overpaid will first be applied to deficiencies outstanding for this tax and to deficiencies for any other City of Chicago tax for which you are registered.  Page 1  V4 041105  757501105  ACCOUNT NUMBER  REVISION NUMBER  MARKING INSTRUCTIONS MARKING INSTRUCTIONS  • Use a black or blue ink pen only. • Do not use pens with ink that soaks through the paper. • Print clearly, using all CAPITAL letters.  Owner/Officer Statement Under penalty of perjury, I certify that I have examined this return, and to the best of my knowledge and belief, it is true, correct and complete.  FIRST NAME  LAST NAME  PHONE NUMBER  DATE  SIGNATURE (REQUIRED)  TITLE  Preparer Statement Under penalty of perjury, I certify that I have examined this return, and to the best of my knowledge and belief, it is true, correct and complete. FIRST NAME  LAST NAME  PHONE NUMBER  DATE  AGENT/PAID PREPARER SIGNATURE (REQUIRED)  BUSINESS NAME  F.E.I.N.  PHONE  NOTE: YOU MUST FILL THIS FORM OUT COMPLETELY.  IF ANY INFORMATION IS OMITTED, THIS RETURN WILL BE DEEMED  INCOMPLETE, AND YOU WILL BE ASSESSED ADDITIONAL PENALTIES.  ACCOUNT NUMBER MUST BE ENTERED.  For DOR Use Only  Postmark Date  Receipt Number  Page 2  V4 041105  757501205  ACCOUNT NUMBER  INSTRUCTIONS FOR PREPARING THE  CHICAGO MOTOR VEHICLE LESSOR TAX RETURN - 7575  Lessors of motor vehicles that are used to provide ground transportation for hire in the City should pay the Chicago  Ground Transportation Tax and should not include these vehicles in line 1.  1.  2. 3. 4. 5.  6.  Number of Chicago motor vehicles Enter the total number of motor vehicle rentals. The Motor Vehicle Lessor Tax is due per rental period. For purposes of the tax, each rental agreement is considered a period (Refer to Section 3-48-030 of the Municipal Code of Chicago).............................................................................................................. Preprinted tax rate. Tax due before current year's tax payments (multiply line 2 by line 1). Enter the total amount of all the current year's estimated tax payments you have remitted to the Chicago Department of Revenue. Enter total tax due (subtract line 4 from line 3). If line 5 is greater than 0, enter the amount owed. If line 5 is less than 0, skip to line 9. Determine the amount of interest owed based on tax past due.  6a.  Enter number of days late (August 16 being one day late, etc.) ...........................  6b.  Enter the amount from line 5 ................................................................................  6c.  Total amount of interest (6b * [6a / 365]) * 12%. ...................................................  0 0  0 0  7.  8.  9.  10.  EXAMPLE: If you determine that you owe $100,000 on the due date (August 15) and you file and pay the tax on August 26, then you are 11 days late in making the payment. The calculation of the interest owed is as follows: [$100,000 * (11/365)] * 12% = $361.64.  Late penalties: Compute penalty based on 1 of the 2 requirements listed below: a) If the return is being filed timely, but payment is late, compute 5% of line 5. b) If return is filed late, compute the greater of 1) 1% of line 3 (up to a maximum of $5,000) or 2) 5% of line 5. The tax return is due on or before the 15th day of the second month following the fiscal year in which taxable receipts are received.  Enter the total tax penalty and interest due (add lines 5, 6, and 7).  Overpayment. If line 5 is less than 0, enter the amount of overpayment.  If you want the amount of the overpayment to be credited to next year's estimated tax, enter a check in the credit box. Otherwise, check the refund box. NOTE: Any amounts overpaid will first be applied to deficiencies outstanding for this tax and to deficiencies for any other City of Chicago tax for which you are registered.   FOR ADDITIONAL INFORMATION CALL 312-747-IRIS (4747) (TTY 312-742-1974)  NOTE: YOU MUST COMPLETE ALL INFORMATION ON THIS PAGE FOR THIS RETURN TO BE CONSIDERED COMPLETE.  Page 1  V4 041105  757502105  Chicago Department of Revenue  Annualization Schedule  ACCOUNT NUMBER  TAX CODE  BEGINNING PERIOD  ENDING PERIOD  Note: Please fill out this form if you meet at least one of the following criteria. 1. 2.  You paid or remitted at least $2 million dollars for any given tax type for the preceding annual tax year. Your actual liability for this Annual Return Tax during any three consecutive calendar months of the twelve month period immediately preceding the current Annual Tax Year was greater than 50 percent of your liability for such Annual Return Tax for such entire twelve month period. You are a new business that began after July 1st of the current tax year (an incomplete tax year). You voluntarily elect to pay on an actual basis. You did not remit one or more payment coupons or did not file a return in the twelve-month period immediately preceding the tax year now being filed. NOTE: DO NOT ENTER GROSS CHARGE/RECEIPT AMOUNTS.  3. 4. 5.  Tax Computed Due  (Before any applicable commission)  1.  July   ..........................................................................................  2.  August .......................................................................................  3.  September .................................................................................  4.  October ......................................................................................  5.  November  .................................................................................  6.  December ..................................................................................  7.  January  .....................................................................................  8.  February .....................................................................................  9.  March  .......................................................................................  10.  April ...........................................................................................  11.  May ............................................................................................  12. June  ..........................................................................................  Total Tax Computed Due Before Any Applicable Commission. This amount must equal the tax due before commission reported on the tax return. Any difference will be applied to the earliest payment period.  0 0  0 0  0 0  0 0  0 0  0 0  0 0  0 0  0 0  0 0  0 0  0 0  0 0  Page 1  V3 040705  1234505  
8703`https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2014PreBids/PreBid109527A.pdf`Success`Success`1`1`Not a fillable PDF.`PRE BID/PROPOSAL CONFERENCE ATTENDEE REGISTER       Project Name:   Thermoplastic Paving Markings  Specification No:  109527A RFQ No.   4569  Conference Date/Time:   Friday, May 2, 2014, 2:00 p.m.  Conference Location:   Bid & Bond Room 301, City Hall, 121 N. LaSalle Street  Lead Department:   Chicago Department of Transportation  Procurement Specialist Name/Number:   Larry L. Washington (312) 744-8981       Name   Company   Address   Shady Hajjar   Road Safe Traffic   Chicago of Chicago   Department of  Transportation   Minority Entrepreneur   12225 Disk Drive,   Romeoville, IL  60446   30 North LaSalle  Street, Chicago, IL    60602   7434 South Luella  Ave, Chicago, IL    60649   Facsimile/email  602-251-0762    shajjar@roadsafetraffic.com   Mark Maloney   Francesca  Hindmon                                                                                                                                                                             Telephone  815-409-6090   312-742-2006   773-375-3561                                                                                                                       
5159`https://www.cityofchicago.org/content/dam/city/depts/dps/Emergency/2006Emergencies/October/10122006StrsSanPO13087.pdf`Success`Success`5`5`Not a fillable PDF.`
18005`https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2016construction/jan_2016/20160128_Chase_49w.pdf`Success`Success`2`2`Not a fillable PDF.`                   Sewer Main Replacement Project #7106   January 28, 2016    RE:     Dear Neighbor,    In coordination with Mayor Rahm Emanuel’s “Building a New Chicago” infrastructure  improvement program, and at Alderman Moore’s request, I would like to provide you with  information about an upcoming sewer main construction project in your neighborhood.     Starting in early February, the Department of Water Management’s crews will install a new  sewer main in W. Chase Avenue, from Clark to Paulina. The old sewer dates back to 1955  and needs to be replaced.     This project includes making a connection to the existing sewer at the intersection of Chase  and Clark and as such, the full and continuous closure and detour of Clark is required for a  few days. Otherwise, when we are working in the street, we may close it to traffic for safety  reasons, but you will always be able to reach your home or business.  Outside of working  hours, a travel lane will be left open for local traffic only.     We will post our work area for “No Parking” as needed during work hours (generally 7am- 4pm).  We are agreeable to parking outside of those hours, but cars will need to be moved  by the start of the next workday.  We will try to preserve as much parking as possible.    We know that construction always involves inconveniences and noise. We will do  everything possible to maintain your quality of life throughout these projects, and  conducting ourselves as good and thoughtful neighbors in the course of our presence on  your street.     Should you have any questions or concerns, you can either ask the construction foreman  during the project, or call any of the following numbers:       24-Hour Service and Information Line:  311    49th Ward Office: 773-338-5796    DWM Office of Public Affairs:  312-744-6635   Lastly, if you don’t already have one, I ask you to consider the installation of a water meter  in your home to help you save money on your water bill.   For more information on this free  program, go to www.metersave.org.     Thank you in advance for your patience and cooperation during this important  infrastructure improvement project.          Sincerely,      Thomas Powers  Commissioner        
4529`https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2004PreBids/16818.pdf`Success`Success`1`1`Not a fillable PDF.`Department of Procurement Services - City of Chicago   PRE-BID  CONFERENCE ATTENDEE REGISTER            Project Name:  MILLENIUM PARK BICYCLE STATION  Contract Administrator:  GARY S. BELL  , Telephone # 312 –744-9768, Fax # 312-744-9687                               Specification No:  16818   RFQ No:  958  Lead Department: Chicago Department of Transportation (CDOT), SIMON CHAN, Telephone # 312-742-4772   , Fax# 312-744-3958                              CDOT Project # E-0-507         Conference Date: TUESDAY, JANUARY 6, 2004  1:00 P. M.   Attendee Name      Company Name         Conference Location: 121 North LaSalle STREET; Rm.301 , CHICAGO, IL   Company Address      Telephone Number      Fax No. and/or E-Mail   Address                  Michelle Massarella    Dipesh Thakkar    Doug Kersey    Bob Edelman    Joe Evanchik    Mike Gould     Chicago United Industries    Poulos, Inc.    R. Rudnick    ESD Construction    Pacific Construction Services    James McHugh Construction   53 West Jackson Blvd.  Chicago,IL.  735 S. Laramie Avenue  Chicago,IL. 60644    1040 S. Milwaukee Ave.  Wheeling,IL.  60090  175 West Jackson, Ste. 1400  Chicago,IL.  60607  3949 N. Pulaski Rd.  Chicago,IL.  60641  1737 S. Michigan  Chicago,IL  60616     312-786-1471    773-626-8600    847-537-5900    312-762-1568    773-866-1616    312-986-8000     312-786-1026    773-626-8646    847-537-0245    312-853-0764    773-866-2416    312-431-8568                                                                                                                          
15620`https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/09reports/T_128_CommercialAR09.pdf`Success`Success`41`10`Not a fillable PDF.`
6769`https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2009PreBids/PreBid70536.pdf`Success`Success`2`2`Not a fillable PDF.`Department of Procurement Services - City of Chicago  PRE-PROPOSAL CONFERENCE ATTENDEE REGISTER  Project Name: Request For Proposal (RFP) for FCC Licensing Initiation & Management Consultant Contract Administrator: Joseph Chan Specification No.: Lead Department: Office of Emergency Management and Communications (OEMC) Conference Date: Wednesday, January 28, 2009 Conference Location: Conference Room B, Room 403, City Hall, 121 N. LaSalle St., Chicago, IL 60602  Time: 1:30 PM  70536  Attendee Name  Company Name  Company Address  Telephone Number  Fax No.  Joseph Chan  Glenda Sanders  Aric Roush  Leslie Cain  Robert L. Blake  Department of Procurement Services  Department of Procurement Services  Office of Emergency Management and Communications Office of Emergency Management and Communications EMR Consulting of IL  William Carter  Bearing Point  Alex Calderon  EMR Consulting of IL  Ruben Ruban, Jr.  EMR Consulting of IL  City of Chicago 121 North LaSalle Street City Hall, Room 403 Chicago, Illinois 60602 City of Chicago 121 North LaSalle Street City Hall, Room 403 Chicago, Illinois 60602 City of Chicago  City of Chicago  446 N. Wells Street, #256 Chicago, Illinois 60610  8725 W. Higgins Road Chicago, Illinois 60631 446 N. Wells Street, #256 Chicago, Illinois 60610  446 N. Wells Street, #256 Chicago, Illinois 60610  1  312 742-9467  312 744-7679  312 744-6234  312 744-9687  317 877-1092  317 877-1093  773 867-4626  312 224-8980  312 224-8980  773 714-0399  312 224-8980  Attendee Name  Company Name  Bruce McIntyre  EMR Consulting of IL  Sandra Black  EMR Consulting of IL  Company Address 446 N. Wells Street, #256 Chicago, Illinois 60610 446 N. Wells Street, #256 Chicago, Illinois 60610  Telephone Number  Fax No.  317 877-1092  317 877-1091  312 224-8980  2  
19514`https://www.cityofchicago.org/content/dam/city/depts/bacp/general/MFD_Fact_Sheet_V-08-28-2014.pdf`Success`Failed`4`4`Not a fillable PDF.`
6542`https://www.cityofchicago.org/content/dam/city/depts/cchr/DataPortalDocs/01H036Mar192008.pdf`Success`Failed`13`10`Not a fillable PDF.`
14112`https://www.cityofchicago.org/content/dam/city/depts/bacp/Consumer%20Information/knowbyobflyer.pdf`Success`Success`1`1`Not a fillable PDF.`K N O W  B E F O R E   Y O U   B Y O B  o   c  e   e  w  g a k f e e s r a l l o  d !   Suggestions for BYOB businesses: The City of Chicago does not regulate the  practice of BYOB (Bring Your Own Bottle)   in any restaurant or commercial   business, except for sidewalk cafes.  A business must guard against minors consuming alcohol.  A customer should purchase their own alcohol,  bring it in to a business, serve themselves, keep   the alcohol in their possession and leave the business   with the empty alcohol container.   Employees of a business should limit   how much they handle, deliver, pour or store   the alcohol for the customer.   A business should obtain liability insurance to               protect against potential lawsuits. A business is allowed to provide  a glass and ice for the customer.   A business should place limits on                                how much alcoholcan be brought   in by a customer.            @ChiSmallBiz                          @ChicagoBACP           CityofChicago.org/BACP  Department of Business Affairs and Consumer ProtectionCity Hall, 121 North LaSalle Street, Room 805, Chicago, IL 
14886`https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/05reports/T_119_LakefrontAR05.pdf`Success`Success`24`10`Not a fillable PDF.`
9629`https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/T_175_51stLakeParkRDP.pdf`Success`Failed`69`10`Not a fillable PDF.`
16907`https://www.cityofchicago.org/content/dam/city/depts/fin/supp_info/Benefits/Handbooks/Group_A_Medical_PPO_Plan_Booklet.pdf`Success`Failed`140`10`Not a fillable PDF.`
