pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
18717`https://www.cityofchicago.org/content/dam/city/depts/doit/general/contractor_reports/2014/07_July2014.pdf`Success`Failed`189`10`Not a fillable PDF.`
145`https://www.cityofchicago.org/content/dam/city/depts/dps/ContractAdministration/Specs/2016/Spec348988.pdf`Success`Failed`145`10`Not a fillable PDF.`
14277`https://www.cityofchicago.org/content/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdateWeek11Mar212014.pdf`Success`Failed`2`2`Not a fillable PDF.`
13959`https://www.cityofchicago.org/content/dam/city/depts/dcd/supp_info/agendas/CDC_Sept_09_revised.pdf`Success`Success`2`2`Not a fillable PDF.` Note: A public hearing will be held beginning at 1:00 p.m. regarding the proposed   Wilson Yard TIF Amendment No. 1      COMMUNITY DEVELOPMENT COMMISSION   121 North LaSalle Street   City Council Chambers, Second Floor City Hall   Regular Meeting, 1:00 p.m.   September 8, 2009   TENTATIVE AGENDA      APPROVE MINUTES OF AUGUST 11TH CDC MEETING      ROLL CALL   I.    II.    III.  OLD BUSINESS     A.   IV.  NEW BUSINESS     PROPOSED WILSON YARD TIF REDEVELOPMENT PROJECT  AREA AMENDMENT NO. 1 (WARD 46)  Recommend approval of the redevelopment plan for the Wilson Yard Tax  Increment Financing Redevelopment Project Area Amendment No. 1.     A.  MADDEN/WELLS TIF REDEVELOPMENT PROJECT AREA   (WARD 4)  Request authority to advertise the Department of Community  Development=s intention to enter into a negotiated sale with Oakwood  Shores Terrace Associates, LP for the disposition of the property located  at  3753-55 S. Cottage Grove Avenue in the Madden/Wells Tax Increment  Financing Redevelopment Project Area, to request alternative proposals  and to approve the sale of the property to Oakwood Shores Terrace  Associates, LP if no responsive alternative proposals are received; and  request authority for the Department of Community Development to  negotiate a redevelopment agreement with Oakwood Shores Terrace  Associates, LP for redevelopment of the property and to recommend to the  City Council of the City of Chicago the designation of  Oakwood Shores  Terrace Associates, LP as Developer if no responsive alternative proposals  are received.    PULASKI CORRIDOR TIF REDEVELOPMENT PROJECT AREA  (WARD 31)  Request authority to advertise the Department of Community  Development=s intention to enter into a negotiated sale with Ezine Inc. for  the disposition of the property located at 4227 W. Belmont Avenue in the  Pulaski Corridor Tax Increment Financing Redevelopment Project  Area, to request alternative proposals, and to approve the sale of the  property to Ezine Inc. if no responsive alternative proposals are received.   B.   C.   D.   E.     STONY ISLAND AVENUE COMMERCIAL AND BURNSIDE  INDUSTRIAL CORRIDORS TIF REDEVELOPMENT  PROJECTAREA (WARD 8)  Request authority to advertise the Department of Community  Development=s intention to enter into a negotiated sale with A. Finkl &  Sons Co. for the disposition of property located in the vicinity of 93rd  Street and Kimbark Avenue in the Stony Island Commercial and Burnside  Industrial Corridors Tax Increment Financing Redevelopment Project  Area, to request alternative proposals, and to approve the sale of the  property to A. Finkl & Sons Co. if no responsive alternative proposals are  received.   LASALLE CENTRAL TIF REDEVELOPMENT PROJECT AREA  (WARD 2)  Request authority for the Department of Community Development to  negotiate a redevelopment agreement with United Air Lines, Inc. and  UAL Corporation for leasehold improvements to the property located  at 233 S. Wacker Drive in the LaSalle Central Tax Increment Financing  Redevelopment Project Area, and to recommend to the City Council of the  City of Chicago the designation of United Air Lines, Inc. and UAL  Corporation as Developer.   NEAR SOUTH TIF REDEVELOPMENT PROJECTAREA   (WARD 2)  Request authority to advertise the Department of Community  Development=s intention to enter into a negotiated sale with South Loop  Student Housing, LLC for the disposition of the property located at 1136- 40 S. Wabash Avenue in the Near South Tax Increment Financing  Redevelopment Project Area, to request alternative proposals, and to  approve the sale of the property to South Loop Student Housing, LLC if  no responsive alternative proposals are received.   ADJOURNMENT            V.     
13243`https://www.cityofchicago.org/content/dam/city/depts/zlup/Planning_and_Policy/Minutes/CPC_Jan_2017_Minutes.pdf`Success`Failed`4`4`Not a fillable PDF.`
27753`http://climatechange.cityofchicago.org/sites/production/files/2016-11/documents/colorado-fact-sheet.pdf`Success`Failed``10`Fillable Check: Failed`
24073`https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Agendas/ZBA_October_2016_Minutes.pdf`Success`Failed`15`10`Not a fillable PDF.`
10354`https://www.cityofchicago.org/dam/city/depts/ethics/general/AO_InterestCityBusiness/93017.A.pdf`Success`Success`8`8`Not a fillable PDF.`
14202`https://www.cityofchicago.org/content/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdate_Week47_12022016.pdf`Success`Failed`2`2`Not a fillable PDF.`
22181`https://www.cityofchicago.org/content/dam/city/depts/cdot/SouthLakefront_091211_pubmtgnotes.pdf`Success`Failed`5`5`Not a fillable PDF.`
