pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
5615`https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2007JOC/2007_FebruaryJOC/9534_48.pdf`Success`Success`6`6`Not a fillable PDF.`
21265`https://www.cityofchicago.org/dam/city/depts/bacp/publicvehicleinfo/taxiindustrynotices/publicvehicleindustrynotice13058.pdf`Success`Success`1`1`Not a fillable PDF.`       City of Chicago   Business Affairs and Consumer Protection         PUBLIC VEHICLE INDUSTRY NOTICE   October 24, 2013                                        Notice No. 13-058      REQUEST FOR TAXICAB SERVICE    FOR THE FOLLOWING CONVENTION / EVENT:   Unites Service Organization Gala   Saturday October 26th 2013     Event:    Dates:    Location:  Navy Pier     Estimated number of attendees:   800    Designated taxicab passenger pickup locations:       East End of Pier (2nd turn around) Entrance 2    Peak time taxicabs are needed at pick up locations:       150 cabs starting at 9:45 pm to 12:00am                    ►  For questions, comments, or to join the City of Chicago's Department of Business Affairs   and Consumer Protection-Public Vehicle Operations (BACPPV) e-mail list to receive industry  notices and other news, send an email to BACPPV@cityofchicago.org.     ►  Rules and Regulations governing City of Chicago licensed public vehicles and public   chauffeurs are available at www.cityofchicago.org/bacp.    ►  The Municipal Code of Chicago is available at www.amlegal.com.       Public Vehicle Operations Division ● 2350 W. Ogden, First Floor, Chicago, IL 60608   BACPPV@cityofchicago.org ● 312-746-4300 ● www.cityofchicago.org/bacp   
26185`https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/MANAGER-OF-ADMINSTRATIVE-ADJUDICATION_9819.pdf`Success`Success`2`2`Not a fillable PDF.`Code: 9819  Exempt Classification Series         CLASS TITLE: Manager of Administrative Adjudication    CHARACTERISTICS OF THE CLASS:  Under general direction, manages the citywide  administrative adjudication process for violations of City codes and ordinances; and performs  related duties as required.    ESSENTIAL DUTIES: Plans, coordinates and directs the activities of the City=s administrative  adjudication process; develops and implements policies, procedures and standards to ensure  uniformity and fairness in the administrative adjudication hearings and appeals process; reviews  hearing records to ensure that decisions rendered are fair, impartial and consistent with  applicable ordinances, rules, regulations and established legal standards; monitors the volume  of administrative hearings held at various locations throughout the City to ensure an equitable  distribution of staff and resources; assigns areas of responsibility and special projects to senior  administrative law officers; evaluates existing operations and recommends procedural changes  to improve effectiveness; oversees the hiring and training of administrative law officers and  related staff; develops and monitors the division=s budget ensuring the efficient utilization of  resources; directs the preparation of work activity reports and conducts analyses  to improve  productivity.     RELATED DUTIES: Develops and maintains relationships with City departments and  intergovernmental agencies to share information related to alleged violations; oversees the  maintenance of case files and administrative records.    MINIMUM QUALIFICATIONS:      Training and Experience.  Admission to the Illinois Bar supplemented by five years of  progressively responsible legal experience including three years of administrative or supervisory  experience, or an equivalent combination of training and experience.    Knowledge, Abilities and Skill.  Comprehensive knowledge of administrative adjudication  processes and procedures.  Considerable knowledge of municipal codes and ordinances  governing departmental operations and programs.    Ability to manage a citywide administrative adjudication process.    Ability to evaluate  adjudication procedures and implement new methods to improve operations.  Ability to develop  and implement policies and standards relative to administrative adjudication proceedings.                                       CLASS TITLE: Manager of Administrative Adjudication (Cont=d)    Comprehensive skill in the application of administrative adjudication procedures.  Considerable  skill in the conduct and review of administrative hearings.  Excellent oral and written  communication skills.  Good management skills.    Working Conditions.  General office environment.    Equipment.  Standard office equipment.                NOTE:     While the list of essential duties is intended to be as inclusive as possible, there may  be other duties which are essential to particular positions within the class.                                                  Code: 9819  Exempt Classification Series   March, 1997   
5808`https://www.cityofchicago.org/content/dam/city/depts/dps/SoleSource/NCRB_2007/11_Nov2007/Fuji.pdf`Success`Success`27`10`Not a fillable PDF.`
16489`https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/14reports/T_043_StockyardsAnnexAR14.pdf`Success`Failed`38`10`Fillable Check: Failed`
14419`https://www.cityofchicago.org/content/dam/city/depts/dca/Annual%20Report/AnnualReport12014.pdf`Success`Failed`19`10`Not a fillable PDF.`
24032`https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Agendas/ZBA_Jan_2017_Map.pdf`Success`Failed`1`1`Not a fillable PDF.`
18023`https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2017construction/jan_2017/20170119_31stST_11w.pdf`Success`Success`2`2`Not a fillable PDF.`                   January 19,, 2017    RE:   Water Main Replacement Project #1301225    Dear Neighbor,    In coordination with Mayor Rahm Emanuel’s Building a New Chicago infrastructure investment  program, and at Alderman Thompson’s request, I would like to provide you with information about  an upcoming water main construction project in your neighborhood.      In late January, Department of Water Management crews will begin the work to install 1,265 feet of  new 8-inch water main in W. 31st Street (Stewart-Wentworth). The old water main dates back to  1900, and needs to be replaced.     If you would like to receive regular email updates about the progress of the project, please go to  BuildingANewChicago.org to register for the WaterALERT program.  Simply enter your name,  email address and the project identification number at the top of this letter.    By signing up for the WaterALERT emails, you will be notified as the project enters each new  construction phase – from our mobilization of equipment onto the site, to the installation of new  pipes, to the final restoration of the street.    When we are working in the street, we may close or limit it to traffic for safety reasons, but you will  always be able to reach your home or business.  Outside of working hours, a travel lane will be left  open for local traffic only.     We will post our work area for “No Parking” as needed during work hours (generally 7am-4pm).   Parking outside of those hours will be allowed, but cars will need to be moved by the start of the  next workday.  We will try to preserve as much parking space as possible.    We know that construction always involves inconveniences and noise. We will do everything  possible to maintain your quality of life throughout these projects, and conducting ourselves as  good and thoughtful neighbors in the course of our presence on your street.     Should you have any questions or concerns, you can either ask the construction foreman during the  project, or call any of the following numbers:       24-Hour City Service and Information Line:  311    11th Ward Office: 773-254-6677    DWM Office of Public Affairs:  312-744-6635      When we switch over the services from the old main to the new water main, we will interrupt water  service.  We give you 24-hour notice when this is to happen.  However, in the event of an emergency  shutdown during construction, we may not be able to give you prior warning.    Flushing after Your Service Line has been Connected to the New Water Main     Now that your old water main has been replaced and your water service has been connected to the  new water main, it is important to flush your plumbing of any sediment, rust or metals, including  any lead to maintain water quality.      Sediment, rust and metals, including any lead may collect in the aerator screen located at the tip of  your faucets.  These screens should be removed prior to flushing.   3   2      (1) Please find the closest available tap (an outside  hose spigot, laundry sink faucet or bathtub) to  where the water comes into the home that is not  used for drinking water. Fully open the cold water  tap and let the water run for at least 5 minutes.   Next flush any other cold water faucets on that  floor for at least 5 minutes.   (2) Move to the next highest floor and repeat.  (3) Move to additional floors in sequence and flush          any taps or faucets for at least 5 minutes.          1     If you have any questions or concerns about your water quality, please call us at 312-744-8190 or  call 311.  For additional advice and information visit http://www.epa.gov/il/advice-chicago- residents-about-lead-drinking-water.    Routine Flushing  If your water line has been idle or stagnant for more than 6-hours, it is advised that you flush for at  least 5 minutes to maintain water quality.  This may include flushing the toilet, taking a shower and  doing laundry.      MeterSave  Lastly, if you don’t already have one, I ask you to consider the installation of a water meter in your  home to help you save money on your water bill.   For more information on this free program, go to  www.metersave.org.    Thank you in advance for your patience and cooperation during this important infrastructure  improvement project.          Sincerely,    Barrett B. Murphy  Commissioner     Flushing Your Water Line Your water system has just been connected to a new water main. To flush your water line, locate the closest available tap to where the water comes into the home, like an outside hose faucet, laundry sink or bathtub. Fully open the cold water tap, and let the water run for at least 5 minutes.  Then move to the next highest floor and repeat flushing for at least 5 minutes. Sediment and metals can collect in the aerator screen located at the tip of your faucets.  The aerator should be removed prior to flushing.   Flushing will help maintain optimum water quality by removing sediment, rust, metals, or any lead particulates that may have come loose from your property’s water service line.  If you have any questions or concerns about your water quality, please call us at 312-744-8190 or 311.  It is advised that you flush your water line for 5 minutes if it has been idle or stagnant for more than 6-hours.      Revised Graphic  Try not to use faucets for flushing that would bring the particles into the household. 
18812`https://www.cityofchicago.org/content/dam/city/depts/doit/general/contractor_reports/2006/07_July2006.pdf`Success`Failed`202`10`Not a fillable PDF.`
879`https://www.cityofchicago.org/content/dam/city/depts/cdot/pedestrian/Pedway/PedwayMap2013.pdf`Success`Failed`1`1`Not a fillable PDF.`
6496`https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2008PreBids/PreBid6675966760Meeting2.pdf`Success`Failed`6`6`Not a fillable PDF.`
4147`https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2004JOC/2004_AugustJOC/T26463R193AUG.pdf`Success`Success`6`6`Not a fillable PDF.`
2427`https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/Sep/B0205901.9.25.00.pdf`Success`Success`1`1`Not a fillable PDF.`                     BID TABULATION                             TARGET MARKET PROGRAM  Specification Number: B02050901                                                                   Date: September 25, 2000       Project Description: Sun Microsystems Servers and Related Products  Bid Deposit: $ NONE                  Addendum __1 __2 __3 __4                      Contract Administrator: K. Rhodes      Name of Bidder  Sayers Computer Source  Proverbial Solutions  CPM Inc.  Edge Systems Inc.  Total Bid  $820,000.00  $750,000.00  NO BID  BEING   REVIEWED  Bids are subject to review for completeness accuracy and compliance with all the terms and conditions provided in the bid specifications. City of Chicago    Richard M. Daley, Mayor  Department of Purchases, Contracts & Supplies David E. Malone Chief Procurement Officer   
15790`https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_153_ElstonArmstrongAR10.pdf`Success`Failed`38`10`Fillable Check: Failed`
22532`https://www.cityofchicago.org/content/dam/city/depts/dcd/ssa/2010SSAaudits/ssa43.pdf`Success`Failed`9`9`Not a fillable PDF.`
20826`https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/PublicSafetyServices/9000_PoliceAdministrativeSeries/9015_Police%20Legal%20Officer%20I.pdf`Success`Success`1`1`Not a fillable PDF.`
24775`https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Required/2014/ValentineL-073114REQ.pdf`Success`Failed`2`2`Not a fillable PDF.`
19561`https://www.cityofchicago.org/content/dam/city/depts/fin/supp_info/Municipal%20Marketing/CDN_Management_Ordinance_111313.pdf`Success`Success`6`6`Not a fillable PDF.`
