pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
20487`https://www.cityofchicago.org/content/dam/city/depts/bacp/Small%20Business%20Center/legalservicestoolkit20151105.pdf`Success`Failed`1`1`Not a fillable PDF.`
17089`https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2014constructionRpts/February/20140203_Keeler_56th_13w.pdf`Success`Failed`6`6`Not a fillable PDF.`
20539`https://www.cityofchicago.org/content/dam/city/depts/zlup/Planning_and_Policy/Publications/OSIF_Worksheet.pdf`Success`Success`1`1`Not a fillable PDF.`"City of Chicago Open Space Impact Fee Worksheet  Owner:   Property Address:   Applicant:  Description of Work:  First  #, Street, Zip Code  First  GENERAL FEE REQUIREMENT  Dwelling Unit Size  # of Units  up to 799 sq. ft.  800 to 1,599 sq. ft.  1,600 to 2,999 sq. ft.  3,000 sq. ft. & Up  Affordable Housing     (Attach Documentation)    Last  Last  Phone:  Fee Per Unit $313.00  # of Units x Unit Fee  $626.00  $940.00  $1,253.00  $100.00  TOTAL  TOTAL FEE AFTER REDUCTION OR CREDITS  Exempt replacement dwelling unit?  Attach demolition permit  - must be less than one year old  Yes  No  APPLYING FOR A WAIVER? Requires approval from the Sustainable Development Division  Fee Credit for on-site open space?  Fee reduced due to invividualized assessment?  Yes  Yes  No  No  TOTAL FEE AFTER REDUCTION OR CREDITS  FOR DEPARTMENT USE ONLY  Department of Housing & Economic Development  Reviewd By:  Phone:  Date:  Department of Buildings Enter fee amount under Plan Examination - Code 18 of the Bulding Permit  Application. Enter ""OPN"" under Approval column.  Reviewd By:  Date of Payment:  Phone:  "
26325`https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/PROGRAM-COORD---SPECIAL-EVENTS_1778.pdf`Success`Success`2`2`Not a fillable PDF.`Code:  1778 Administrative Service Statistical, Technical and Analytical Group Statistical Series  CLASS TITLE:  Program Coordinator - Special Events  CHARACTERISTICS OF THE CLASS:  Under direction, the class plans and coordinates major lakefront events/festivals and programs; and performs related duties as required.   ESSENTIAL DUTIES:  Determines activities, entertainment and schedules for assigned events; supervises staff engaged in the planning and coordination of programs and events; recruits performers, celebrities, participants and production staff for assigned events; negotiates service contracts with events producers, performers and vendors; identifies and acquires locations for neighborhood and lakefront festivals, celebrations and tournaments or supervises staff performing these activities; oversees the acquisition of permits, insurance and transportation for events; works with events producers on programming, logistics, accommodations and production details; prepares or oversees the preparation of itineraries of entertainers and guests; allocates and monitors program budgets, reviews receipts and approves payments ensuring expenditures remain within budget; participates in fund- raising activities to solicit monies for events; works with other city agencies sponsoring events to partner with and share resources; meets with program sponsors, business representatives and aldermen to discuss events and to resolve issues or concerns; works with public relations staff in developing marketing strategies and promoting events; oversees the set up of exhibits and promotional displays at events; attends and works events ensuring planned activities and entertainment progress smoothly; responds to inquiries, problems or complaints involving assigned programs or events; prepares progress reports on the status of events.  RELATED DUTIES:  Serves as a liaison with other city departments during events to ensure medical, police and sanitation services are provided; assists during other events as needed.  MINIMUM QUALIFICATIONS:  Training and Experience.  Graduation from an accredited college or university with a Bachelor’s degree in marketing or a related field supplemented by five years of progressively responsible experience in events coordination or program planning or an equivalent combination of training and experience is required.  Code:  1778 Administrative Service Statistical, Technical and Analytical Group Statistical Series  CLASS TITLE:  Program Coordinator - Special Events (Cont’d)  Knowledge, Abilities and Skill.  Considerable knowledge of popular  musical artists, sports activities and celebration trends.   Considerable knowledge of program planning and administration.  Good knowledge of municipal policies regarding events held within the city.  Ability to establish and maintain working relationships with events producers, performers, alderman, the media and the general public.  Ability to manage budgets.  Ability to solicit sponsorships.  Ability to supervise personnel.  Considerable skill and coordinating and promoting events.  Good organizational skills.  Good oral and written communication skills.  Good human relations skills.  Good marketing skills.  Good negotiating skills.    Working Conditions.  General office environment.  Equipment.  Standard office equipment including personal computers.  NOTE:  While the list of essential duties is intended to be as  inclusive as possible, there may be other duties which are  essential to particular positions within the class.  April, 2004 City of Chicago Department of Personnel  
20203`https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/OperationConstruction/4800_Structural_Trades_Series/4855_SHEET_METAL_WORKERS.pdf`Success`Failed`3`3`Not a fillable PDF.`
4809`https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2005JOC/2005_JulyJOC/8866_3.pdf`Success`Failed`7`7`Not a fillable PDF.`
7808`https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2012PreBids/PreBid104099.pdf`Success`Success`2`2`Not a fillable PDF.`Department of Procurement Services - City of Chicago  PRE-BID CONFERENCE ATTENDEE REGISTER  Project Name: Outdoor Power Equipment, Attachments, Tools Supplies  and Repair Service for Midway and O’Hare International Airports  Contract Administrator: Doris Moore  Specification No: Conference Date: Wednesday, April 11, 2012  104099  RFQ: 3948  Time: 10:00 AM  Lead Departments: Chicago Department of Aviation Conference Location: 10510 West Zemke Road, 2nd Floor Conference Room #1, Chicago, Illinois 60666  Attendee Name  Company Name  Company Address  Telephone Number  Fax No. and/or E-Mail Address  Eric Adams  John Lobacz  Russo Power Equipment  Russo Power Equipment  9525 W. Irving Park Road Schiller Park, IL 60176  9525 W. Irving Park Road Schiller Park, IL 60176  847-233-7811  eadams@russopower.com  847-233-7806  jlobacz@russopower.com  Nick Massarella  Chicago United Industries, Ltd.  53 W. Jackson Blvd, Suite 1450 Chicago, IL 60604  312-786-1471  312-786-1026  Lou Curalli  Martin Implement Sales  18405 115th Avenue Orland Park, IL 60467  708-326-9550  louC@martinimplement.com  Josh McKnight  EATON  210 Windy Point Drive Glendale Heights, IL 60139  630-260-6474  joshamcknight@eaton.com  Bill Stanley  LEE JENSEN SALES CO, INC.  101 W. Terra Cotta Avenue Crystal Lake, IL 60014  815-459-0929  bstanley@leejensensales.com  Page 1 of 2  Department of Procurement Services - City of Chicago  PRE-BID CONFERENCE ATTENDEE REGISTER  Project Name: Outdoor Power Equipment, Attachments, Tools Supplies  and Repair Service for Midway and O’Hare International Airports  Contract Administrator: Doris Moore  Specification No: Conference Date: Wednesday, April 11, 2012  104099  RFQ: 3948  Time: 10:00 AM  Lead Departments: Chicago Department of Aviation Conference Location: 10510 West Zemke Road, 2nd Floor Conference Room #1, Chicago, Illinois 60666  Frank Losurdo  City of Chicago  Chicago Department of Aviation O’Hare International Airport  773-686-2353  frank.losurdo@cityofchicago.org  David Bowman  City Of Chicago  Chicago Department of Aviation O’Hare International Airport  773-686-7089  dbowman@ohare.com  Bradley O’Donnell  City of Chicago  Chicago Department of Aviation O’Hare International Airport  773-686-2374  bodonnell@ohare.com  John Antonacci  City of Chicago  Doris Moore  City of Chicago  773-686-2320  jantonacci@ohare.com  312-744-9842  doris.moore@cityofchicago.org  Chicago Department of Aviation O’Hare International Airport  Department of Procurement Services 121 N LaSalle Street, Suite 403 Chicago, IL 60602  Page 2 of 2  
12001`https://www.cityofchicago.org/content/dam/city/depts/cdph/policy_planning/Board_of_Health/BOHMinutesJan182012.pdf`Success`Success`3`3`Not a fillable PDF.`
18053`https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2018construction/January2018/20180122_Damen_65th_w16.pdf`Success`Success`2`2`Not a fillable PDF.`		  									  	  	 RE:		 Water	Main	Replacement	Project	#1801037	  January	22,	2018	 	Dear	Neighbor,	 	In	coordination	with	Mayor	Rahm	Emanuel’s	Building	a	New	Chicago	infrastructure	investment	 program,	and	at	Alderman	Moore’s	request,	I	would	like	to	provide	you	with	information	about	an	 upcoming	water	main	construction	project	in	your	neighborhood.		 	By	late	January	2018,	Department	of	Water	Management	(DWM)	and	Benchmark	Construction	 Company	crews	will	begin	the	work	to	install	4,384	feet	of	new	12‐inch	water	main	in	S.	Damen	 Avenue,	from	W.	63rd	Street	to	W.	69th	Place	and	W.	65th	Street,	from	S.	Damen	Avenue	to	S.	Wolcott	 Avenue.	The	old	water	main	dates	back	to	1890,	and	needs	to	be	replaced.	We	expect	all	work	to	be	 completed	by	late	May	2018.	This	includes	restoration.	Dates	may	change	depending	on	weather	 and	other	factors.	 	If	you	would	like	to	receive	regular	email	updates	about	the	progress	of	the	project,	please	go	to	 BuildingANewChicago.org	to	register	for	the	WaterALERT	program.		Simply	enter	your	name,	 email	address	and	the	project	identification	number	at	the	top	of	this	letter.	 	By	signing	up	for	the	WaterALERT	emails,	you	will	be	notified	as	the	project	enters	each	new	 construction	phase	–	from	our	mobilization	of	equipment	onto	the	site,	to	the	installation	of	new	 pipes,	to	the	final	restoration	of	the	street.	 	When	we	are	working	in	the	street,	we	may	close	or	limit	it	to	traffic	for	safety	reasons,	but	you	will	 always	be	able	to	reach	your	home	or	business.		Outside	of	working	hours,	a	travel	lane	will	be	left	 open	for	local	traffic	only.		 	We	will	post	our	work	area	for	“No	Parking”	as	needed	during	work	hours	(generally	7am‐4pm).		 Parking	outside	of	those	hours	will	be	allowed,	but	cars	will	need	to	be	moved	by	the	start	of	the	 next	workday.		We	will	try	to	preserve	as	much	parking	space	as	possible.	 	We	know	that	construction	always	involves	inconveniences	and	noise.	We	will	do	everything	 possible	to	maintain	your	quality	of	life	throughout	these	projects,	and	conducting	ourselves	as	 good	and	thoughtful	neighbors	in	the	course	of	our	presence	on	your	street.		 	Should	you	have	any	questions	or	concerns,	you	can	either	ask	the	construction	foreman	during	the	 project,	or	call	any	of	the	following	numbers:	 	   24‐Hour	City	Service	and	Information	Line:		311	   17th	Ward	Office:	773‐783‐3672	   DWM	Office	of	Public	Affairs:		312‐744‐6635	     Genwmnot03032016   	 Flushing	after	Your	Service	Line	has	been	Connected	to	the	New	Water	Main		  When	we	switch	over	the	services	from	the	old	main	to	the	new	water	main,	we	will	interrupt	water	 service.		We	give	you	24‐hour	notice	when	this	is	to	happen.		However,	in	the	event	of	an	emergency	 shutdown	during	construction,	we	may	not	be	able	to	give	you	prior	warning.	 	Now	that	your	old	water	main	has	been	replaced	and	your	water	service	has	been	connected	to	the	 new	water	main,	it	is	important	to	flush	your	plumbing	of	any	sediment,	rust	or	metals,	including	 any	lead	to	maintain	water	quality.			 	Sediment,	rust	and	metals,	including	any	lead	may	collect	in	the	aerator	screen	located	at	the	tip	of	 your	faucets.		These	screens	should	be	removed	prior	to	flushing.	 (1)	Please	find	the	closest	available	tap	(an	outside	 hose	spigot,	laundry	sink	faucet	or	bathtub)	to	where	 the	water	comes	into	the	home	that	is	not	used	for	 drinking	water.	Fully	open	the	cold	water	tap	and	let	 the	water	run	for	at	least	5	minutes.		Next	flush	any	 other	cold	water	faucets	on	that	floor	for	at	least	5	 minutes.		 (2)Move	to	the	next	highest	floor	and	repeat.	 (3)	Move	to	additional	floors	in	sequence	and	flush									 any	taps	or	faucets	for	at	least	5	minutes.		 			If	you	have	any	questions	or	concerns	about	your	water	quality,	or	if	you	would	like	your	water	 tested,	please	call	us	at	311.		For	additional	advice	and	information	visit	 http://www.epa.gov/il/advice‐chicago‐residents‐about‐lead‐drinking‐water.	 	 If	your	water	line	has	been	idle	or	stagnant	for	more	than	6‐hours,	it	is	advised	that	you	flush	for	at	 least	5	minutes	to	maintain	water	quality.		This	may	include	flushing	the	toilet,	taking	a	shower	and	 doing	laundry.			 	 Lastly,	if	you	don’t	already	have	one,	I	ask	you	to	consider	the	installation	of	a	water	meter	in	your	 home	to	help	you	save	money	on	your	water	bill.			For	more	information	on	this	free	program,	go	to	 www.metersave.org.	 	Thank	you	in	advance	for	your	patience	and	cooperation	during	this	important	infrastructure	 improvement	project.		 	 Sincerely,	 		Randy	Conner	 Commissioner	  	  	 	  Routine	Flushing	  MeterSave	     Genwmnot03032016   
27733`http://climatechange.cityofchicago.org/sites/production/files/2016-10/documents/occupational-health-climate-change-print-version.pdf`Success`Failed``10`Fillable Check: Failed`
